frame,t,id,cx,cy,cz,vx,vy,vz,size_x,size_y,height
62,1.8787880,96,4.1421595,12.4059830,1.6086367,0.1811749,0.9614174,0,1.1220471,0.9277687,3.2172735
62,1.8787880,97,5.6926289,8.8741550,2.3709095,1.1436362,0.6927546,0,0.6744476,1.2675843,4.7418189
62,1.8787880,98,-19.6371593,26.9056225,2.5409770,2.5799062,1.4334083,0,1.0886899,1.2504318,5.0819540
62,1.8787880,99,18.9478111,-1.2125236,1.6673244,2.2998323,-0.8282356,0,0.7092445,0.8094178,3.3346488
62,1.8787880,100,-5.6392050,2.8559623,2.7308612,-0.4968852,2.6256676,0,0.7803612,0.7642499,5.4617224
62,1.8787880,101,-4.6928921,-17.2688389,1.7044638,2.7347252,0.9165884,0,1.2801498,0.8137304,3.4089277
62,1.8787880,102,-6.3897157,-6.1033764,2.2779913,-2.4793291,-0.4641962,0,0.9245086,0.7838737,4.5559826
62,1.8787880,103,-20.2923412,-27.6814327,1.5090418,1.1834165,-1.6997933,0,1.2075317,0.6485708,3.0180836
62,1.8787880,104,-0.8519088,-5.3324375,1.6936517,-0.1767258,1.1620795,0,0.9865137,1.4499290,3.3873034
62,1.8787880,105,-26.3977127,-8.8018045,1.8159790,-0.4522626,-2.2215035,0,0.9243814,1.2681477,3.6319580
62,1.8787880,106,-3.2236977,-22.3003006,2.9707537,-0.3399803,-1.1503155,0,0.8878306,1.3611772,5.9415073
62,1.8787880,107,-2.5090551,23.8198795,1.9715271,-0.6446082,-0.1803479,0,1.4396025,1.0353526,3.9430542
62,1.8787880,108,16.2746277,-29.4384651,1.5544850,0.7397292,1.2920943,0,0.9997990,1.1230712,3.1089699
62,1.8787880,109,5.6052465,15.5342932,2.6861715,-0.7102647,-1.2321283,0,1.0192522,1.4524076,5.3723431
62,1.8787880,110,24.5962124,-11.8526802,1.9961874,1.7647971,-0.1755250,0,1.4328790,0.9256356,3.9923749
62,1.8787880,111,-19.1570930,14.7982922,2.9253774,0.9739190,-1.9731219,0,0.8672114,1.4324160,5.8507547
62,1.8787880,112,28.7965431,-21.4963207,2.8009319,-0.6862580,1.3581126,0,1.3255292,1.4748883,5.6018639
62,1.8787880,113,-15.4848995,12.1675129,2.0787337,-0.7747504,-0.8883100,0,0.6518429,0.6743875,4.1574674
62,1.8787880,114,5.1484776,22.3711185,2.2091391,-1.2172412,1.0449504,0,0.6157110,0.6925919,4.4182782
62,1.8787880,115,26.6001415,18.1431770,2.0579877,0.3750932,-1.9347866,0,0.9811662,0.8705679,4.1159754
62,1.8787880,116,24.5861397,8.8914356,1.6445138,-0.1126421,2.6588156,0,0.6888433,0.6185186,3.2890277
62,1.8787880,117,-12.1908150,-26.2630138,2.2852314,-2.4737079,-1.6456285,0,0.8492116,0.7251968,4.5704627
62,1.8787880,118,-2.0744348,1.8218355,2.0264611,1.6941090,1.3307762,0,1.4125302,1.3537195,4.0529222
62,1.8787880,119,-29.0189304,-29.5233688,1.8676959,2.1172001,-0.3237283,0,1.4488806,0.6064212,3.7353919
63,1.9090910,0,-0.1711408,-14.7024879,1.9292090,2.1124468,0.7057208,0,1.2268223,1.2416598,3.8584180
63,1.9090910,1,0.2579296,13.4603863,2.2366784,2.5015252,-1.5672101,0,1.2472353,1.2475221,4.4733567
63,1.9090910,2,-19.5799389,-8.7426968,2.2213979,0.8302732,-1.2523117,0,1.2163467,1.1217248,4.4427958
63,1.9090910,3,3.9389050,10.3700066,2.0970664,-0.8558344,-1.8952006,0,0.6537101,1.2252797,4.1941328
63,1.9090910,4,5.0017972,11.0494480,1.6255897,1.6448373,-0.8011445,0,0.9962315,0.7579066,3.2511795
63,1.9090910,5,2.9737799,16.1552639,2.7741477,1.8016037,1.5100353,0,1.1709609,0.8680024,5.5482955
63,1.9090910,6,-8.5776100,7.1796770,2.1258149,0.9856044,-1.0005621,0,0.9219561,1.2501991,4.2516298
63,1.9090910,7,25.0269146,5.2306905,1.9405711,-2.0217514,-1.3208700,0,0.8054369,0.8110616,3.8811421
63,1.9090910,8,-5.9350801,-21.9701271,1.5419729,-0.9830270,-1.4286888,0,1.2993040,0.9903311,3.0839458
63,1.9090910,9,19.4528675,-1.5534070,1.9683919,-1.8625318,1.4751606,0,0.9832473,0.6693779,3.9367838
63,1.9090910,10,3.6825259,-0.4529013,2.2676451,1.8723942,0.8586352,0,1.2240629,1.4497440,4.5352902
63,1.9090910,11,-2.9733005,-1.8970237,1.9759282,-1.4738556,1.6442953,0,0.7040566,0.8722945,3.9518564
63,1.9090910,12,-1.6028147,-5.8922548,1.6633934,-0.3190228,-2.9466801,0,1.4250288,0.8254099,3.3267868
63,1.9090910,13,13.3243532,-19.5025482,2.4193418,-0.7855461,1.5101342,0,1.0675366,0.9931746,4.8386836
63,1.9090910,14,0.0590869,-4.0775323,1.9240544,-1.3543605,-0.0831361,0,1.3179555,1.1427541,3.8481088
63,1.9090910,15,7.5716438,14.3122377,2.1255333,-1.8958148,1.8849610,0,0.8737087,0.9067164,4.2510667
63,1.9090910,16,8.0655260,-10.4538584,2.1851220,-1.0219154,1.6781807,0,0.8410234,1.0593801,4.3702440
63,1.9090910,17,0.2164676,19.3574181,2.5120335,-0.8131132,-0.4685092,0,1.1624131,0.8434632,5.0240669
63,1.9090910,18,-13.2732449,-18.8354855,2.8366637,0.9849290,-0.0351892,0,0.8834698,1.2873145,5.6733274
63,1.9090910,19,2.4273098,24.0470600,1.6435688,0.6275145,0.6455040,0,1.1152112,0.7910683,3.2871375
63,1.9090910,20,-26.9485207,-4.8747945,2.9914351,0.7297729,-1.8471448,0,1.4271511,1.2510748,5.9828701
63,1.9090910,21,-11.3671856,-16.1159267,1.7384394,0.8086724,2.2698417,0,1.1011066,1.0564839,3.4768789
63,1.9090910,22,10.6735792,20.6930790,2.2674820,-0.3722778,-1.8488504,0,0.6976881,0.8868898,4.5349641
63,1.9090910,23,23.6786118,16.7870159,2.8876987,1.4234579,-1.7791113,0,0.9500555,0.9267937,5.7753973
63,1.9090910,24,-8.8079023,-6.2449837,1.8469522,1.4246842,0.4546297,0,0.9536500,0.6392323,3.6939044
63,1.9090910,25,-29.3127804,-4.4992428,2.9930377,0.1650036,2.0885484,0,1.2344630,1.1010472,5.9860754
63,1.9090910,26,11.8202391,20.4616203,1.5645404,0.2320987,-0.8465788,0,0.6518832,1.1338592,3.1290808
63,1.9090910,27,-2.6952538,-8.7691154,1.8612838,2.6746306,0.2211230,0,0.9589887,1.2864909,3.7225676
63,1.9090910,28,-24.5819664,-14.2276182,2.3280656,-0.6198491,0.5478218,0,0.6264814,1.1999621,4.6561313
63,1.9090910,29,-15.9112301,21.2127914,2.4923465,1.1657724,0.4053409,0,0.8897825,1.0142146,4.9846931
63,1.9090910,30,-7.6512237,12.7301846,2.3392310,-0.4690070,1.2038348,0,1.3361347,1.3690072,4.6784620
63,1.9090910,31,-4.1916561,18.2431164,1.7566228,0.3422884,-0.5494494,0,0.9188383,1.3817149,3.5132456
63,1.9090910,32,5.8837190,1.5412660,2.2817392,0.6555859,-1.6804818,0,1.0306132,1.0971330,4.5634785
63,1.9090910,33,8.5377111,21.2126408,2.9825182,-0.3611943,-1.3247459,0,0.6024193,1.4278944,5.9650364
63,1.9090910,34,2.6738973,-17.9149914,2.1735802,0.7831163,-2.6411235,0,1.0869846,0.8632405,4.3471603
63,1.9090910,35,11.3919144,6.9982204,1.8863131,-0.6285444,1.6803378,0,1.4852679,1.1071329,3.7726262
63,1.9090910,36,12.8023701,20.5318012,2.4491682,-0.4453220,-0.7851790,0,0.9168377,0.9549330,4.8983364
63,1.9090910,37,-13.1646976,25.9490051,2.7987967,-2.2530835,-1.2269764,0,1.1406288,1.4887304,5.5975933
63,1.9090910,38,-20.1682816,24.4774895,1.5080299,-1.3805475,0.8601670,0,0.6589154,0.9855126,3.0160599
63,1.9090910,39,-26.7535706,-9.8962183,1.6399901,2.2845788,1.1177049,0,1.0929873,0.7794670,3.2799802
63,1.9090910,40,1.9692723,-26.2092419,1.5841246,2.3517637,-0.3895903,0,0.8176449,1.1121035,3.1682491
63,1.9090910,41,-6.0438333,14.1433964,1.5728686,-0.6060510,0.9650943,0,1.2676760,1.0584863,3.1457372
63,1.9090910,42,17.5010643,20.5672150,2.7110767,0.4747298,1.1198741,0,0.9433609,0.7493441,5.4221535
63,1.9090910,43,-4.6566191,-21.1340084,2.4978921,0.4972092,0.8391991,0,0.8758228,1.4933522,4.9957843
63,1.9090910,44,10.2925014,-8.4376402,2.2535543,-0.6716103,-1.4531219,0,1.0393571,1.3990711,4.5071087
63,1.9090910,45,4.2626991,2.7655189,2.6476440,-1.0029304,-0.5923163,0,0.9943930,0.6432269,5.2952881
63,1.9090910,46,17.2385750,-3.5848904,2.3760691,-0.6356049,-1.1826911,0,1.3932123,1.1244040,4.7521381
63,1.9090910,47,-20.1123505,6.9661427,2.6260755,-0.0139091,1.3464719,0,1.4348190,0.6509580,5.2521510
63,1.9090910,48,24.8330231,-14.1933374,2.5257647,1.9003134,1.7060190,0,0.9965787,0.6712341,5.0515294
63,1.9090910,49,-26.7360287,-26.9939232,1.6929468,-1.1053104,-1.3093296,0,1.4188845,1.4320245,3.3858936
63,1.9090910,50,-1.1273525,20.3076344,1.6223527,1.7396923,-0.7775449,0,1.2287073,0.9594408,3.2447054
63,1.9090910,51,2.4164386,17.8288059,1.8020992,1.3980401,-0.2850566,0,0.7100192,1.0448971,3.6041985
63,1.9090910,52,-25.3610268,8.2918205,2.7619174,1.8275741,-0.4365150,0,1.4299158,1.3271444,5.5238347
63,1.9090910,53,2.3162253,7.3314404,1.5439796,-1.6323237,-0.3348082,0,1.2015456,1.3495529,3.0879593
63,1.9090910,54,-3.0926590,12.1979351,2.0872190,-0.7857753,0.1720285,0,1.2062941,1.2703025,4.1744380
63,1.9090910,55,-29.1574097,9.1898470,1.6001617,1.9694480,0.0484393,0,1.0883723,0.6814590,3.2003233
63,1.9090910,56,4.8127174,23.3244247,2.2669761,0.2516464,-0.7135122,0,1.2760563,1.2924576,4.5339522
63,1.9090910,57,27.5158672,-24.1727352,2.4917517,-0.3437575,1.2628188,0,1.2298506,1.0437025,4.9835033
63,1.9090910,58,-2.3701017,-4.9254560,1.9578437,1.0584668,2.2322319,0,0.7706105,1.0668449,3.9156873
63,1.9090910,59,19.7591057,-22.3496723,2.2215395,0.8697208,-1.8091826,0,0.9704123,0.6484335,4.4430790
63,1.9090910,60,-20.6932602,0.2231873,2.6214898,-1.1942742,-0.9773743,0,1.1896918,1.3609798,5.2429795
63,1.9090910,61,-22.8476944,26.6433792,1.8548998,-1.9257959,1.0841080,0,1.4901311,1.0465767,3.7097995
63,1.9090910,62,1.2050244,-11.1439972,2.4378364,1.7530441,-0.0935965,0,1.0768427,0.6821668,4.8756728
63,1.9090910,63,-22.9840698,-16.0193977,1.5710093,-0.6628659,-0.4537152,0,0.8823020,1.3381279,3.1420186
63,1.9090910,64,22.5608730,-14.6236343,1.5614012,2.3056669,-1.4756387,0,1.0015935,0.8144249,3.1228025
63,1.9090910,65,19.0481720,26.8160610,2.2273641,1.1231072,-1.1204922,0,0.6049909,0.7054862,4.4547281
63,1.9090910,66,3.2440033,0.5274904,1.7727172,2.8830349,-0.3764724,0,0.6695005,0.6873344,3.5454345
63,1.9090910,67,-24.6424255,13.9954748,2.6983840,-0.5164354,-1.9232512,0,0.9076476,0.8821883,5.3967681
63,1.9090910,68,10.4305210,-9.7460871,2.4065104,-1.2194341,0.9179164,0,0.8233529,0.9990309,4.8130207
63,1.9090910,69,9.7874651,12.0309639,2.9512415,-1.4656452,1.6527965,0,0.7719063,1.1238139,5.9024830
63,1.9090910,70,-11.2000294,-28.9342480,2.8698468,1.2818485,-1.1989634,0,1.4519588,0.6227182,5.7396936
63,1.9090910,71,-15.5434828,29.2495422,1.9838517,0.6789294,0.3495171,0,1.1176218,0.9368630,3.9677033
63,1.9090910,72,-4.9800172,3.4877667,1.9509152,0.4604988,-2.3162422,0,0.8092318,1.1667550,3.9018304
63,1.9090910,73,-28.5493469,26.1486111,2.6482127,0.6959600,-1.2312100,0,0.9610673,0.9260491,5.2964253
63,1.9090910,74,3.6966615,2.8208480,1.7430238,0.4259139,-1.5321720,0,1.0804974,1.0271353,3.4860475
63,1.9090910,75,-25.0098305,24.1203995,2.0903456,1.5753921,2.2160802,0,0.8670582,1.1688454,4.1806912
63,1.9090910,76,-6.3025064,14.7611294,1.6904371,-2.5858631,-0.7670613,0,0.6145068,1.4585073,3.3808742
63,1.9090910,77,25.3872700,20.0108795,1.8980362,-1.1822610,2.4042485,0,1.3129871,1.2398989,3.7960725
63,1.9090910,78,24.9520817,-1.1539247,2.9377646,-1.5264516,1.5676907,0,1.2391455,0.9176931,5.8755293
63,1.9090910,79,23.5929546,-25.3987579,2.1893954,-0.8718739,0.0110655,0,1.2294416,0.9203619,4.3787909
63,1.9090910,80,-26.4624176,19.1968575,2.7490745,-0.6160163,-0.6077350,0,1.4460261,1.1739759,5.4981489
63,1.9090910,81,-26.4524918,0.1936787,1.9157923,2.0150759,-1.1149430,0,1.3550220,1.1368382,3.8315847
63,1.9090910,82,-9.9176722,-14.4179478,1.6272334,-0.9167973,0.9153640,0,0.6069638,1.1097121,3.2544668
63,1.9090910,83,28.7506714,6.1920533,1.8381951,0.6388025,1.0200239,0,1.1112928,1.1654533,3.6763902
63,1.9090910,84,-7.8593993,22.5128117,1.6162776,-1.5944128,-0.3516106,0,0.8217555,0.8684208,3.2325552
63,1.9090910,85,-24.3478928,28.2206287,2.3812406,2.5559640,0.9390197,0,1.4391155,1.0423276,4.7624812
63,1.9090910,86,-27.2937469,-7.8924723,2.4462273,1.3046715,1.0933408,0,0.9054577,1.0505053,4.8924546
63,1.9090910,87,-20.1526318,-28.7039890,1.7975485,1.8889108,-1.2530705,0,1.4347095,1.2563901,3.5950971
63,1.9090910,88,21.9942513,27.8963737,2.3108068,0.5564952,-0.1061455,0,1.3923750,0.9351568,4.6216135
63,1.9090910,89,3.4784024,26.1512833,2.5213547,1.4081604,1.1285712,0,1.4281342,0.6352833,5.0427094
63,1.9090910,90,-11.9097223,-7.3695970,2.7558761,-1.1664159,0.7260287,0,1.1215475,1.3307580,5.5117521
63,1.9090910,91,-6.6518364,-10.5879974,2.6321957,-0.0735741,-1.5038633,0,0.9508868,0.9603709,5.2643914
63,1.9090910,92,24.9709206,6.1679349,2.1988907,0.4050177,-1.3108495,0,0.6935926,1.4439015,4.3977814
63,1.9090910,93,-0.0721003,-19.1923752,1.9107633,0.6225709,-1.0327717,0,1.1711743,1.4031055,3.8215265
63,1.9090910,94,22.9322262,20.9009800,2.1238449,0.1932957,2.5484395,0,0.9766859,0.8943899,4.2476897
63,1.9090910,95,-22.3567066,3.0168333,2.5798190,0.0430022,1.2518950,0,1.3520987,0.8205298,5.1596379
63,1.9090910,96,4.1476498,12.4351168,1.6086367,0.1811749,0.9614174,0,1.1220471,0.9277687,3.2172735
63,1.9090910,97,5.7272844,8.8951473,2.3709095,1.1436362,0.6927546,0,0.6744476,1.2675843,4.7418189
63,1.9090910,98,-19.5589809,26.9490585,2.5409770,2.5799062,1.4334083,0,1.0886899,1.2504318,5.0819540
63,1.9090910,99,19.0175037,-1.2376217,1.6673244,2.2998323,-0.8282356,0,0.7092445,0.8094178,3.3346488
63,1.9090910,100,-5.6542621,2.9355280,2.7308612,-0.4968852,2.6256676,0,0.7803612,0.7642499,5.4617224
63,1.9090910,101,-4.6100216,-17.2410641,1.7044638,2.7347252,0.9165884,0,1.2801498,0.8137304,3.4089277
63,1.9090910,102,-6.4648471,-6.1174431,2.2779913,-2.4793291,-0.4641962,0,0.9245086,0.7838737,4.5559826
63,1.9090910,103,-20.2564793,-27.7329407,1.5090418,1.1834165,-1.6997933,0,1.2075317,0.6485708,3.0180836
63,1.9090910,104,-0.8572641,-5.2972231,1.6936517,-0.1767258,1.1620795,0,0.9865137,1.4499290,3.3873034
63,1.9090910,105,-26.4114170,-8.8691225,1.8159790,-0.4522626,-2.2215035,0,0.9243814,1.2681477,3.6319580
63,1.9090910,106,-3.2340002,-22.3351593,2.9707537,-0.3399803,-1.1503155,0,0.8878306,1.3611772,5.9415073
63,1.9090910,107,-2.5285888,23.8144150,1.9715271,-0.6446082,-0.1803479,0,1.4396025,1.0353526,3.9430542
63,1.9090910,108,16.2970428,-29.3993111,1.5544850,0.7397292,1.2920943,0,0.9997990,1.1230712,3.1089699
63,1.9090910,109,5.5837235,15.4969559,2.6861715,-0.7102647,-1.2321283,0,1.0192522,1.4524076,5.3723431
63,1.9090910,110,24.6496906,-11.8579988,1.9961874,1.7647971,-0.1755250,0,1.4328790,0.9256356,3.9923749
63,1.9090910,111,-19.1275806,14.7385006,2.9253774,0.9739190,-1.9731219,0,0.8672114,1.4324160,5.8507547
63,1.9090910,112,28.7757473,-21.4551659,2.8009319,-0.6862580,1.3581126,0,1.3255292,1.4748883,5.6018639
63,1.9090910,113,-15.5083771,12.1405945,2.0787337,-0.7747504,-0.8883100,0,0.6518429,0.6743875,4.1574674
63,1.9090910,114,5.1115913,22.4027843,2.2091391,-1.2172412,1.0449504,0,0.6157110,0.6925919,4.4182782
63,1.9090910,115,26.6115074,18.0845470,2.0579877,0.3750932,-1.9347866,0,0.9811662,0.8705679,4.1159754
63,1.9090910,116,24.5827255,8.9720058,1.6445138,-0.1126421,2.6588156,0,0.6888433,0.6185186,3.2890277
63,1.9090910,117,-12.2657757,-26.3128815,2.2852314,-2.4737079,-1.6456285,0,0.8492116,0.7251968,4.5704627
63,1.9090910,118,-2.0230982,1.8621621,2.0264611,1.6941090,1.3307762,0,1.4125302,1.3537195,4.0529222
63,1.9090910,119,-28.9547729,-29.5331783,1.8676959,2.1172001,-0.3237283,0,1.4488806,0.6064212,3.7353919
64,1.9393940,0,-0.1071273,-14.6811028,1.9292090,2.1124468,0.7057208,0,1.2268223,1.2416598,3.8584180
64,1.9393940,1,0.3337334,13.4128952,2.2366784,2.5015252,-1.5672101,0,1.2472353,1.2475221,4.4733567
64,1.9393940,2,-19.5547791,-8.7806454,2.2213979,0.8302732,-1.2523117,0,1.2163467,1.1217248,4.4427958
64,1.9393940,3,3.9129705,10.3125763,2.0970664,-0.8558344,-1.8952006,0,0.6537101,1.2252797,4.1941328
64,1.9393940,4,5.0516410,11.0251713,1.6255897,1.6448373,-0.8011445,0,0.9962315,0.7579066,3.2511795
64,1.9393940,5,3.0283740,16.2010231,2.7741477,1.8016037,1.5100353,0,1.1709609,0.8680024,5.5482955
64,1.9393940,6,-8.5477428,7.1493568,2.1258149,0.9856044,-1.0005621,0,0.9219561,1.2501991,4.2516298
64,1.9393940,7,24.9656487,5.1906643,1.9405711,-2.0217514,-1.3208700,0,0.8054369,0.8110616,3.8811421
64,1.9393940,8,-5.9648685,-22.0134201,1.5419729,-0.9830270,-1.4286888,0,1.2993040,0.9903311,3.0839458
64,1.9393940,9,19.3964272,-1.5087051,1.9683919,-1.8625318,1.4751606,0,0.9832473,0.6693779,3.9367838
64,1.9393940,10,3.7392652,-0.4268821,2.2676451,1.8723942,0.8586352,0,1.2240629,1.4497440,4.5352902
64,1.9393940,11,-3.0179627,-1.8471966,1.9759282,-1.4738556,1.6442953,0,0.7040566,0.8722945,3.9518564
64,1.9393940,12,-1.6124821,-5.9815483,1.6633934,-0.3190228,-2.9466801,0,1.4250288,0.8254099,3.3267868
64,1.9393940,13,13.3005486,-19.4567871,2.4193418,-0.7855461,1.5101342,0,1.0675366,0.9931746,4.8386836
64,1.9393940,14,0.0180457,-4.0800514,1.9240544,-1.3543605,-0.0831361,0,1.3179555,1.1427541,3.8481088
64,1.9393940,15,7.5141950,14.3693581,2.1255333,-1.8958148,1.8849610,0,0.8737087,0.9067164,4.2510667
64,1.9393940,16,8.0345592,-10.4030046,2.1851220,-1.0219154,1.6781807,0,0.8410234,1.0593801,4.3702440
64,1.9393940,17,0.1918278,19.3432217,2.5120335,-0.8131132,-0.4685092,0,1.1624131,0.8434632,5.0240669
64,1.9393940,18,-13.2433987,-18.8365517,2.8366637,0.9849290,-0.0351892,0,0.8834698,1.2873145,5.6733274
64,1.9393940,19,2.4463253,24.0666199,1.6435688,0.6275145,0.6455040,0,1.1152112,0.7910683,3.2871375
64,1.9393940,20,-26.9264069,-4.9307685,2.9914351,0.7297729,-1.8471448,0,1.4271511,1.2510748,5.9828701
64,1.9393940,21,-11.3426800,-16.0471439,1.7384394,0.8086724,2.2698417,0,1.1011066,1.0564839,3.4768789
64,1.9393940,22,10.6622982,20.6370525,2.2674820,-0.3722778,-1.8488504,0,0.6976881,0.8868898,4.5349641
64,1.9393940,23,23.7217464,16.7331028,2.8876987,1.4234579,-1.7791113,0,0.9500555,0.9267937,5.7753973
64,1.9393940,24,-8.7647305,-6.2312069,1.8469522,1.4246842,0.4546297,0,0.9536500,0.6392323,3.6939044
64,1.9393940,25,-29.3077812,-4.4359536,2.9930377,0.1650036,2.0885484,0,1.2344630,1.1010472,5.9860754
64,1.9393940,26,11.8272724,20.4359665,1.5645404,0.2320987,-0.8465788,0,0.6518832,1.1338592,3.1290808
64,1.9393940,27,-2.6142044,-8.7624149,1.8612838,2.6746306,0.2211230,0,0.9589887,1.2864909,3.7225676
64,1.9393940,28,-24.6007500,-14.2110176,2.3280656,-0.6198491,0.5478218,0,0.6264814,1.1999621,4.6561313
64,1.9393940,29,-15.8759041,21.2250748,2.4923465,1.1657724,0.4053409,0,0.8897825,1.0142146,4.9846931
64,1.9393940,30,-7.6654358,12.7666645,2.3392310,-0.4690070,1.2038348,0,1.3361347,1.3690072,4.6784620
64,1.9393940,31,-4.1812840,18.2264671,1.7566228,0.3422884,-0.5494494,0,0.9188383,1.3817149,3.5132456
64,1.9393940,32,5.9035854,1.4903423,2.2817392,0.6555859,-1.6804818,0,1.0306132,1.0971330,4.5634785
64,1.9393940,33,8.5267658,21.1724968,2.9825182,-0.3611943,-1.3247459,0,0.6024193,1.4278944,5.9650364
64,1.9393940,34,2.6976280,-17.9950256,2.1735802,0.7831163,-2.6411235,0,1.0869846,0.8632405,4.3471603
64,1.9393940,35,11.3728676,7.0491400,1.8863131,-0.6285444,1.6803378,0,1.4852679,1.1071329,3.7726262
64,1.9393940,36,12.7888756,20.5080070,2.4491682,-0.4453220,-0.7851790,0,0.9168377,0.9549330,4.8983364
64,1.9393940,37,-13.2329731,25.9118233,2.7987967,-2.2530835,-1.2269764,0,1.1406288,1.4887304,5.5975933
64,1.9393940,38,-20.2101154,24.5035553,1.5080299,-1.3805475,0.8601670,0,0.6589154,0.9855126,3.0160599
64,1.9393940,39,-26.6843414,-9.8623486,1.6399901,2.2845788,1.1177049,0,1.0929873,0.7794670,3.2799802
64,1.9393940,40,2.0405378,-26.2210484,1.5841246,2.3517637,-0.3895903,0,0.8176449,1.1121035,3.1682491
64,1.9393940,41,-6.0621986,14.1726418,1.5728686,-0.6060510,0.9650943,0,1.2676760,1.0584863,3.1457372
64,1.9393940,42,17.5154495,20.6011505,2.7110767,0.4747298,1.1198741,0,0.9433609,0.7493441,5.4221535
64,1.9393940,43,-4.6415520,-21.1085777,2.4978921,0.4972092,0.8391991,0,0.8758228,1.4933522,4.9957843
64,1.9393940,44,10.2721500,-8.4816742,2.2535543,-0.6716103,-1.4531219,0,1.0393571,1.3990711,4.5071087
64,1.9393940,45,4.2323074,2.7475700,2.6476440,-1.0029304,-0.5923163,0,0.9943930,0.6432269,5.2952881
64,1.9393940,46,17.2193146,-3.6207294,2.3760691,-0.6356049,-1.1826911,0,1.3932123,1.1244040,4.7521381
64,1.9393940,47,-20.1127720,7.0069447,2.6260755,-0.0139091,1.3464719,0,1.4348190,0.6509580,5.2521510
64,1.9393940,48,24.8906078,-14.1416397,2.5257647,1.9003134,1.7060190,0,0.9965787,0.6712341,5.0515294
64,1.9393940,49,-26.7695236,-27.0335999,1.6929468,-1.1053104,-1.3093296,0,1.4188845,1.4320245,3.3858936
64,1.9393940,50,-1.0746346,20.2840729,1.6223527,1.7396923,-0.7775449,0,1.2287073,0.9594408,3.2447054
64,1.9393940,51,2.4588034,17.8201675,1.8020992,1.3980401,-0.2850566,0,0.7100192,1.0448971,3.6041985
64,1.9393940,52,-25.3056450,8.2785931,2.7619174,1.8275741,-0.4365150,0,1.4299158,1.3271444,5.5238347
64,1.9393940,53,2.2667608,7.3212948,1.5439796,-1.6323237,-0.3348082,0,1.2015456,1.3495529,3.0879593
64,1.9393940,54,-3.1164703,12.2031479,2.0872190,-0.7857753,0.1720285,0,1.2062941,1.2703025,4.1744380
64,1.9393940,55,-29.0977287,9.1913147,1.6001617,1.9694480,0.0484393,0,1.0883723,0.6814590,3.2003233
64,1.9393940,56,4.8203430,23.3028030,2.2669761,0.2516464,-0.7135122,0,1.2760563,1.2924576,4.5339522
64,1.9393940,57,27.5054512,-24.1344681,2.4917517,-0.3437575,1.2628188,0,1.2298506,1.0437025,4.9835033
64,1.9393940,58,-2.3380270,-4.8578129,1.9578437,1.0584668,2.2322319,0,0.7706105,1.0668449,3.9156873
64,1.9393940,59,19.7854614,-22.4044952,2.2215395,0.8697208,-1.8091826,0,0.9704123,0.6484335,4.4430790
64,1.9393940,60,-20.7294502,0.1935699,2.6214898,-1.1942742,-0.9773743,0,1.1896918,1.3609798,5.2429795
64,1.9393940,61,-22.9060516,26.6762314,1.8548998,-1.9257959,1.0841080,0,1.4901311,1.0465767,3.7097995
64,1.9393940,62,1.2581469,-11.1468334,2.4378364,1.7530441,-0.0935965,0,1.0768427,0.6821668,4.8756728
64,1.9393940,63,-23.0041561,-16.0331459,1.5710093,-0.6628659,-0.4537152,0,0.8823020,1.3381279,3.1420186
64,1.9393940,64,22.6307411,-14.6683502,1.5614012,2.3056669,-1.4756387,0,1.0015935,0.8144249,3.1228025
64,1.9393940,65,19.0822048,26.7821064,2.2273641,1.1231072,-1.1204922,0,0.6049909,0.7054862,4.4547281
64,1.9393940,66,3.3313680,0.5160821,1.7727172,2.8830349,-0.3764724,0,0.6695005,0.6873344,3.5454345
64,1.9393940,67,-24.6580753,13.9371948,2.6983840,-0.5164354,-1.9232512,0,0.9076476,0.8821883,5.3967681
64,1.9393940,68,10.3935680,-9.7182713,2.4065104,-1.2194341,0.9179164,0,0.8233529,0.9990309,4.8130207
64,1.9393940,69,9.7430515,12.0810490,2.9512415,-1.4656452,1.6527965,0,0.7719063,1.1238139,5.9024830
64,1.9393940,70,-11.1611853,-28.9705811,2.8698468,1.2818485,-1.1989634,0,1.4519588,0.6227182,5.7396936
64,1.9393940,71,-15.5229092,29.2601337,1.9838517,0.6789294,0.3495171,0,1.1176218,0.9368630,3.9677033
64,1.9393940,72,-4.9660625,3.4175775,1.9509152,0.4604988,-2.3162422,0,0.8092318,1.1667550,3.9018304
64,1.9393940,73,-28.5282574,26.1113014,2.6482127,0.6959600,-1.2312100,0,0.9610673,0.9260491,5.2964253
64,1.9393940,74,3.7095680,2.7744186,1.7430238,0.4259139,-1.5321720,0,1.0804974,1.0271353,3.4860475
64,1.9393940,75,-24.9620914,24.1875534,2.0903456,1.5753921,2.2160802,0,0.8670582,1.1688454,4.1806912
64,1.9393940,76,-6.3808661,14.7378855,1.6904371,-2.5858631,-0.7670613,0,0.6145068,1.4585073,3.3808742
64,1.9393940,77,25.3514442,20.0837364,1.8980362,-1.1822610,2.4042485,0,1.3129871,1.2398989,3.7960725
64,1.9393940,78,24.9058247,-1.1064190,2.9377646,-1.5264516,1.5676907,0,1.2391455,0.9176931,5.8755293
64,1.9393940,79,23.5665340,-25.3984222,2.1893954,-0.8718739,0.0110655,0,1.2294416,0.9203619,4.3787909
64,1.9393940,80,-26.4810848,19.1784420,2.7490745,-0.6160163,-0.6077350,0,1.4460261,1.1739759,5.4981489
